Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top.Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,X
6/6/2021,6:44:00 PM,3,3,Bryant,1000105859,Right,VER_MOU,Middleton,1000079685,Right,NOR_ADA,Windup,1,Top,2,1,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,73.0711877486765,-0.530641315706246,-1.2938175873019,2216.3723570946,29.6673850872445,7:00,5.68929090955275,0.0490869771883767,5.64377582292058,-62.0218042304472,-9.41400406470813,-5.3343772017423,0.0257459331243077,-1.60237320388881,68.0754247868838,-11.9688097715301,-2.29265179184559,0.522031355314203,0,0,0,0,0,0,0,0,0,0,0,2.49087813077116,-4.88478420421978,0.0639532130558397,50,5.60505070075154,2.54940398956644,-106.307374318492,-2.71059453887576,2.84950626090849,18.282287071693,-37.7621273151459,VER_MOU,NOR_ADA,MontpelierRecreation,Undefined,NECL,20210606-MontpelierRecreation-1,afcaba9f-c718-11eb-ab55-b0c090169262,0
6/6/2021,6:44:17 PM,3,4,Bryant,1000105859,Right,VER_MOU,Middleton,1000079685,Right,NOR_ADA,Windup,1,Top,2,2,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.0215222566057,-2.94117930495124,-1.8258444927734,2089.75041006772,190.134946352465,12:15,5.7520546584811,-0.295717339711041,6.67929900007972,-15.4812258002751,19.3373119962589,3.46252181812909,1.7681839872886,-1.67767718463234,80.8403930582143,-5.875366219069,-1.16605752083038,0.42469464291043,0,0,0,0,0,0,0,0,0,0,0,-2.41329751568518,11.5192774143988,0.416077161189109,50,5.54936484326423,3.98830371461526,-128.096531762932,-7.01007465810076,-4.02100863860787,25.7692733520043,-12.9807606618514,VER_MOU,NOR_ADA,MontpelierRecreation,Undefined,NECL,20210606-MontpelierRecreation-1,b8bdec33-c718-11eb-ab55-b0c090169262,0
6/6/2021,6:44:32 PM,3,5,Bryant,1000105859,Right,VER_MOU,Middleton,1000079685,Right,NOR_ADA,Windup,1,Top,2,3,1,Fastball,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,86.0642519852034,-3.68848595647743,-2.09502887908757,2011.79746742085,192.359976254624,12:30,5.76477154759014,0.0305675924526286,6.6383587510403,-16.0881010603523,20.4352237050667,4.48553763712281,1.04099725448955,-1.51412655794074,79.1494387255964,-6.72776483208414,-1.24138543207437,0.434967362211227,0,0,0,0,0,0,0,0,0,0,0,-3.04499644301128,12.3044967602723,0.108802520223982,50,5.50900042354865,4.4559031549183,-125.130621160568,-8.50796354798703,-4.84475751062967,24.4213173488838,-12.5969146551195,VER_MOU,NOR_ADA,MontpelierRecreation,Undefined,NECL,20210606-MontpelierRecreation-1,c1aeb6ac-c718-11eb-ab55-b0c090169262,0
6/6/2021,6:45:05 PM,4,1,Bryant,1000105859,Right,VER_MOU,Lea,1000055825,Right,NOR_ADA,Stretch,1,Top,2,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.7673479745553,-1.86439136409445,-1.84214984891772,2035.44459921206,196.499716842186,12:30,5.81613250955007,-0.190915674699504,6.63893713536379,-14.728981119212,21.1213785028894,6.26630819850976,2.88072554816259,-1.35545315139727,79.5403888759736,-4.66259973018815,-0.648458004398999,0.430941457943594,0,0,0,0,0,0,0,0,0,0,0,-3.97070894204877,12.2043225030657,0.31246745404698,50,5.68427533243473,3.89272189306085,-126.358100891578,-4.51786245261217,-6.43423888881259,25.2005108078275,-12.3978505003929,VER_MOU,NOR_ADA,MontpelierRecreation,Undefined,NECL,20210606-MontpelierRecreation-1,d392e375-c718-11eb-ab55-b0c090169262,0
6/6/2021,6:45:21 PM,4,2,Bryant,1000105859,Right,VER_MOU,Lea,1000055825,Right,NOR_ADA,Stretch,1,Top,2,0,1,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,71.3687556900977,0.724695228449337,-1.04812898562325,2275.31101461508,7.29691171553748,6:15,5.73960157429451,-0.00534421000597915,6.13676898781792,-68.86920477148,-14.4037664677014,-1.83781862198161,0.670325428787338,-1.12715899178054,66.075115094632,-12.1586709895858,-1.39683195670707,0.531168142555053,0,0,0,0,0,0,0,0,0,0,0,0.685965250762428,-8.07115653566968,0.0861091645285243,50,5.7591760613618,1.9456779501819,-103.865224379671,-0.388331717294306,0.74326919234179,18.713757784262,-40.9194507365899,VER_MOU,NOR_ADA,MontpelierRecreation,Undefined,NECL,20210606-MontpelierRecreation-1,e0580fd4-c718-11eb-ab55-b0c090169262,0
6/6/2021,6:45:41 PM,4,3,Bryant,1000105859,Right,VER_MOU,Lea,1000055825,Right,NOR_ADA,Stretch,1,Top,2,1,1,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,88.1384248535745,-2.1150492743428,-1.16858456856001,2084.94424784079,196.541636998689,12:30,5.7452214003641,-0.0390121364569623,6.54382081143189,-16.7859035714783,17.9713048012217,5.34725772313915,2.40566215254757,-0.665119635160654,81.1295246514748,-5.28970754232071,-0.153074881422217,0.424320449176223,82.9434649834235,59.306824648867,38.6509510891675,5002.15126278698,61.2775176505125,127.122839718825,91.3511890661997,214.912265586853,44.0340349180643,59.9562255750025,5.6317584228515,-3.25452789062615,10.4642265650896,0.117363120925787,50,5.59177785567008,2.46675152717738,-128.382176793395,-5.21962085348661,-5.46288468716864,25.1506909477245,-14.6093310346847,VER_MOU,NOR_ADA,MontpelierRecreation,Undefined,NECL,20210606-MontpelierRecreation-1,ecd57486-c718-11eb-ab55-b0c090169262,0
6/6/2021,6:46:18 PM,4,4,Bryant,1000105859,Right,VER_MOU,Lea,1000055825,Right,NOR_ADA,Stretch,1,Top,2,1,2,Slider,Undefined,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,72.5592007500805,2.02781547219784,-1.20969860860343,2285.3779031411,11.4436347006871,6:30,5.77930787714545,0.0019662164812569,5.94621558021045,-63.5119290926773,-10.8537139676475,-2.18707355029292,2.36846021160226,-1.30233829273792,67.2499409896097,-9.82279490709592,-1.62106388810066,0.522281431226614,0,0,0,0,0,0,0,0,0,0,0,0.853084165161965,-6.41231277359452,0.0954128102388421,50.0000000000001,5.90472383036612,2.28677158342977,-105.57436666015,2.07128133301738,0.965082979908295,17.5794461396296,-39.4282142910267,VER_MOU,NOR_ADA,MontpelierRecreation,Undefined,NECL,20210606-MontpelierRecreation-1,00498c20-c719-11eb-ab55-b0c090169262,0
6/6/2021,6:49:00 PM,1,1,Lovrich,1000079018,Right,NOR_ADA,Donofrio,1000105875,Right,VER_MOU,Windup,1,Bottom,0,0,0,Fastball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.7131480111979,0.513576720007343,-2.60038310354911,1952.31874587441,211.682258863483,1:00,4.75481555031662,1.27517739308778,6.02486000535917,-21.8028358331946,11.7511613471085,7.27211065898028,3.41400470270692,-0.528509513365165,83.1076735330635,-3.58636787213747,-1.23246272197114,0.416911284411506,0,0,0,0,0,0,0,0,0,0,0,-4.63099792100963,6.22517906121542,-1.07594221394903,50,4.78303518961341,5.75892717946881,-131.989632205683,0.478077423837731,-8.20174195314745,27.0542070096893,-21.1489275904736,VER_MOU,NOR_ADA,MontpelierRecreation,Undefined,NECL,20210606-MontpelierRecreation-1,627e1de1-c719-11eb-ab55-b0c090169262,0
6/6/2021,6:49:15 PM,1,2,Lovrich,1000079018,Right,NOR_ADA,Donofrio,1000105875,Right,VER_MOU,Windup,1,Bottom,0,0,1,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.1891211129381,-1.48130819958012,-3.84618138681184,2027.53924714932,215.007767823859,1:15,4.8005375216387,1.15448889487739,6.25179492721243,-18.7417969387427,14.1998304621161,9.96739104507812,1.86945911814358,-1.5666901616476,83.8143619026725,-5.00924561205317,-1.96851100244706,0.413089393032636,0,0,0,0,0,0,0,0,0,0,0,-6.43906544191799,8.13299868526331,-0.873895865656034,50,4.68111183176319,8.60008343708246,-132.546676164796,-4.02004233462061,-11.5273646474633,26.6583038262003,-17.6141652367101,VER_MOU,NOR_ADA,MontpelierRecreation,Undefined,NECL,20210606-MontpelierRecreation-1,6b8ee098-c719-11eb-ab55-b0c090169262,0
6/6/2021,6:49:31 PM,1,3,Lovrich,1000079018,Right,NOR_ADA,Donofrio,1000105875,Right,VER_MOU,Windup,1,Bottom,0,0,2,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,91.3077833372372,-0.255877286259952,-3.37445814810279,2262.00958947591,210.558018269915,1:00,5.00534304365036,0.89357019645616,6.09591687014324,-15.3703712951696,17.576941521241,10.3958879801255,3.48743263863479,-1.364394759234,83.9013411645473,-3.14461746315754,-1.42175602170802,0.41312503916972,77.5242917824276,44.1308362067952,120.453146685194,4775.19547475282,0,0,0,0,0,0,0,-6.49736082375448,9.59650948139193,-0.639472446527457,50,4.97744796380127,7.49585593040729,-132.816469764018,-1.09018928008018,-11.7008133622267,26.2689877218821,-14.892113719122,VER_MOU,NOR_ADA,MontpelierRecreation,Undefined,NECL,20210606-MontpelierRecreation-1,7491474d-c719-11eb-ab55-b0c090169262,0
6/6/2021,6:49:49 PM,1,4,Lovrich,1000079018,Right,NOR_ADA,Donofrio,1000105875,Right,VER_MOU,Windup,1,Bottom,0,0,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.3254348658032,2.00591231187628,-1.95747658654525,2150.95953284205,215.543921868981,1:15,4.89503064206184,1.19642055487599,5.98165477736621,-20.7794194986485,14.1402604289149,10.1259704874359,5.02431241708078,0.225380649350031,81.0797588263739,-1.91690296413391,-0.0453010364343749,0.425311029686055,0,0,0,0,0,0,0,0,0,0,0,-6.0513916416497,7.07715989562973,-1.04761894197208,50,5.04185437539123,4.11554605956326,-129.875911271726,3.88796857362188,-10.2943935365247,28.223020885949,-20.134657718613,VER_MOU,NOR_ADA,MontpelierRecreation,Undefined,NECL,20210606-MontpelierRecreation-1,7d822e86-c719-11eb-ab55-b0c090169262,0
6/6/2021,6:50:08 PM,1,5,Lovrich,1000079018,Right,NOR_ADA,Donofrio,1000105875,Right,VER_MOU,Windup,1,Bottom,0,1,2,Curveball,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,79.3730574932322,0.76396670496172,-3.18707431325883,2309.29855505846,157.452242088922,11:15,4.47128783770058,1.57027994257583,5.59509267675859,-40.2897055774505,4.8871544834901,-2.04673562122805,1.82814850654656,-1.57859653665354,72.1716505336011,-6.7707880141834,-3.57084875980743,0.483759536764214,77.9902985025441,25.8286642679266,-9.76723443010762,2860.74295760915,108.66533416694,43.1920484697344,-17.0814945353865,270.861928438281,270.542921129351,-10.3784640794225,3.97484191894527,0.116701300380222,2.3797657641564,-1.29589163219353,50,4.51102036397709,6.47818142472337,-115.232327057993,0.322994923028306,0.155364667505218,23.3876339541216,-29.0058617797292,VER_MOU,NOR_ADA,MontpelierRecreation,Undefined,NECL,20210606-MontpelierRecreation-1,8f3a9001-c719-11eb-ab55-b0c090169262,0
6/6/2021,6:50:44 PM,2,1,Lovrich,1000079018,Right,NOR_ADA,Cimini,1000050173,Right,VER_MOU,Stretch,1,Bottom,1,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.3481139379048,0.0937311347140095,-2.57616975379575,2248.64236616863,211.099938594724,1:00,4.92507854006382,1.0199763701657,6.41263596536475,-19.8306218048777,13.7968027736063,8.34181609692726,3.35877775359839,-0.654653036799367,82.0099667471993,-3.68108382413392,-0.987516798489762,0.417367205971352,0,0,0,0,0,0,0,0,0,0,0,-5.35843011282594,7.56660031486627,-0.839933831034381,50,4.92266630154414,5.66747590926119,-131.45896053015,-0.372509493557473,-9.31383966956197,29.6169957676082,-19.022043082358,VER_MOU,NOR_ADA,MontpelierRecreation,Undefined,NECL,20210606-MontpelierRecreation-1,a0e13477-c719-11eb-ab55-b0c090169262,0
6/6/2021,6:50:57 PM,2,2,Lovrich,1000079018,Right,NOR_ADA,Cimini,1000050173,Right,VER_MOU,Stretch,1,Bottom,1,0,1,Slider,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,78.6079976338965,2.0605430802606,-1.58581834815115,2215.56974043835,138.86773272942,10:45,4.57285314090436,1.39739665806282,5.6112218464641,-45.4485493012766,0.526019084478907,-0.49714929928628,2.71004794391572,-0.124379676929866,71.3703157906884,-6.46139604165751,-1.67931156968727,0.488011828606127,88.2534190167676,5.69064168130854,42.5134875012612,3750.02986121779,75.3965494671995,1.45566548914602,80.0952997926124,119.31541997316,109.405534607269,47.0588706418214,1.05665344238281,-0.220127386188626,-0.350583445216702,-1.26175430528016,50,4.71989800632784,3.17627828222735,-114.19431554365,2.75449739755266,-0.287807903744163,22.9629183415148,-32.6324226288358,VER_MOU,NOR_ADA,MontpelierRecreation,Undefined,NECL,20210606-MontpelierRecreation-1,a9730aba-c719-11eb-ab55-b0c090169262,0
6/6/2021,6:51:16 PM,2,3,Lovrich,1000079018,Right,NOR_ADA,Cimini,1000050173,Right,VER_MOU,Stretch,1,Bottom,1,0,2,Fastball,Undefined,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,90.913798933045,-2.28546205190929,-2.31195249022518,2148.60949643824,194.211007254048,12:30,5.01458368610792,0.907857633729368,6.33440997715183,-11.2341444285616,21.8830528255292,5.54962243101921,1.9715069081177,-0.759284101196183,83.1620558381678,-4.40908353235261,-1.26062565134138,0.414188756823979,0,0,0,0,0,0,0,0,0,0,0,-3.67506140301429,12.6168048148796,-0.742363051434132,50,4.84284976220728,5.17013931283999,-132.25078981297,-5.62501304923252,-6.51693424336416,27.8740115160876,-9.80084758828028,VER_MOU,NOR_ADA,MontpelierRecreation,Undefined,NECL,20210606-MontpelierRecreation-1,b330f3d5-c719-11eb-ab55-b0c090169262,0
6/6/2021,6:51:47 PM,3,1,Lovrich,1000079018,Right,NOR_ADA,Stevens,1000059012,Right,VER_MOU,Stretch,1,Bottom,2,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,91.0041243745785,-0.389272863819724,-2.71969692327907,2008.17530242595,198.851009499972,12:45,5.05565142135244,0.863125921616813,5.87557225205185,-14.6847854780491,18.8300858141575,6.43975540088061,3.4700121760523,-1.12774269506833,83.386539644911693,-3.14239970060294,-1.51238557383993,0.416668142258633,0,0,0,0,0,0,0,0,0,0,0,-4.18618070059026,10.2410342938812,-0.647226419733417,50,5.01566292534825,6.07332626186612,-132.379959670819,-1.39107807639177,-7.46419150760579,26.9890467069495,-13.9137185150853,VER_MOU,NOR_ADA,MontpelierRecreation,Undefined,NECL,20210606-MontpelierRecreation-1,c514c614-c719-11eb-ab55-b0c090169262,0
6/6/2021,6:51:59 PM,3,2,Lovrich,1000079018,Right,NOR_ADA,Stevens,1000059012,Right,VER_MOU,Stretch,1,Bottom,2,1,0,Slider,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,77.9618303131488,1.09795893111355,-2.59383026272261,2244.02639914878,127.058997104724,10:15,4.41924020234173,1.56307502381095,5.56513660921494,-45.8343831279603,0.715098142313038,-1.00489343409384,1.62644199775177,-0.945107901274735,71.4331843977582,-7.43971533800391,-2.78174382300556,0.491053647421146,0,0,0,0,0,0,0,0,0,0,0,-0.207401723500614,0.0666201211440162,-1.33889364429848,49.9999999999999,4.48409540639759,5.16207899324211,-113.283484845416,0.799089542638864,-0.268722588371532,21.2636961433475,-32.0877313788811,VER_MOU,NOR_ADA,MontpelierRecreation,Undefined,NECL,20210606-MontpelierRecreation-1,cde0733c-c719-11eb-ab55-b0c090169262,0
6/6/2021,6:52:13 PM,3,3,Lovrich,1000079018,Right,NOR_ADA,Stevens,1000059012,Right,VER_MOU,Stretch,1,Bottom,2,1,1,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,90.1657263019403,-0.734939032844576,-2.21840250730244,2107.23527545737,225.285068256714,1:30,5.00132847699582,1.07482107114266,6.00313145873284,-22.4254196082931,11.4333590635774,11.5798526983911,2.45113873323444,-0.0163747170423223,83.0471302324649,-4.93696943135971,-0.0436786971010553,0.418800472136499,74.2597448036744,30.083885890572,116.765469977112,0,0,0,0,0,0,0,0,-6.82604547958197,6.36757789545268,-0.907061502050166,50,4.93118931248339,4.70881225683126,-131.254070572483,-2.41250294911991,-12.0010209185428,25.7462666837344,-20.9790695964516,VER_MOU,NOR_ADA,MontpelierRecreation,Undefined,NECL,20210606-MontpelierRecreation-1,d5f25641-c719-11eb-ab55-b0c090169262,0
